id,name,symbol,slug,rank,is_active,first_historical_data,last_historical_data
8846,Fatfi Protocol,FAT,fatfi-protocol,5624,1,2021-03-17T13:20:09.000Z,2021-08-12T21:49:06.000Z
8846,Fatfi Protocol,FAT,fatfi-protocol,5624,1,2021-03-17T13:20:09.000Z,2021-08-12T21:49:06.000Z
8846,Fatfi Protocol,FAT,fatfi-protocol,5624,1,2021-03-17T13:20:09.000Z,2021-08-12T21:49:06.000Z
8847,Fomo App,PAPER,fomo-app,4522,1,2021-03-17T13:25:09.000Z,2021-08-12T21:50:05.000Z
8847,Fomo App,PAPER,fomo-app,4522,1,2021-03-17T13:25:09.000Z,2021-08-12T21:50:05.000Z
8847,Fomo App,PAPER,fomo-app,4522,1,2021-03-17T13:25:09.000Z,2021-08-12T21:50:05.000Z
8847,Fomo App,PAPER,fomo-app,4522,1,2021-03-17T13:25:09.000Z,2021-08-12T21:50:05.000Z
8847,Fomo App,PAPER,fomo-app,4522,1,2021-03-17T13:25:09.000Z,2021-08-12T21:50:05.000Z
8849,AXIS Token,AXIS,axis-token,3224,1,2021-07-09T07:09:07.000Z,2021-08-12T21:49:06.000Z
8849,AXIS Token,AXIS,axis-token,3224,1,2021-07-09T07:09:07.000Z,2021-08-12T21:49:06.000Z
8849,AXIS Token,AXIS,axis-token,3224,1,2021-07-09T07:09:07.000Z,2021-08-12T21:49:06.000Z
8849,AXIS Token,AXIS,axis-token,3224,1,2021-07-09T07:09:07.000Z,2021-08-12T21:49:06.000Z
8849,AXIS Token,AXIS,axis-token,3224,1,2021-07-09T07:09:07.000Z,2021-08-12T21:49:06.000Z
8850,Viper Protocol,VIPER,viper-protocol,5625,1,2021-03-26T08:20:08.000Z,2021-08-12T21:50:05.000Z
8851,EFT.finance,EFT,eft-finance,3598,1,2021-03-17T14:15:12.000Z,2021-08-12T21:50:06.000Z
8851,EFT.finance,EFT,eft-finance,3598,1,2021-03-17T14:15:12.000Z,2021-08-12T21:50:06.000Z
8851,EFT.finance,EFT,eft-finance,3598,1,2021-03-17T14:15:12.000Z,2021-08-12T21:50:06.000Z
8851,EFT.finance,EFT,eft-finance,3598,1,2021-03-17T14:15:12.000Z,2021-08-12T21:50:06.000Z
8851,EFT.finance,EFT,eft-finance,3598,1,2021-03-17T14:15:12.000Z,2021-08-12T21:50:06.000Z
8852,UME Token,UME,ume-token,3561,1,2021-03-16T14:15:00.000Z,2021-08-12T21:50:05.000Z
8852,UME Token,UME,ume-token,3561,1,2021-03-16T14:15:00.000Z,2021-08-12T21:50:05.000Z
8852,UME Token,UME,ume-token,3561,1,2021-03-16T14:15:00.000Z,2021-08-12T21:50:05.000Z
8852,UME Token,UME,ume-token,3561,1,2021-03-16T14:15:00.000Z,2021-08-12T21:50:05.000Z
8852,UME Token,UME,ume-token,3561,1,2021-03-16T14:15:00.000Z,2021-08-12T21:50:05.000Z
8853,Brickchain Finance,BRICK,brickchain-finance,3731,1,2021-03-16T15:15:00.000Z,2021-08-12T21:49:06.000Z
8853,Brickchain Finance,BRICK,brickchain-finance,3731,1,2021-03-16T15:15:00.000Z,2021-08-12T21:49:06.000Z
8853,Brickchain Finance,BRICK,brickchain-finance,3731,1,2021-03-16T15:15:00.000Z,2021-08-12T21:49:06.000Z
8853,Brickchain Finance,BRICK,brickchain-finance,3731,1,2021-03-16T15:15:00.000Z,2021-08-12T21:49:06.000Z
8853,Brickchain Finance,BRICK,brickchain-finance,3731,1,2021-03-16T15:15:00.000Z,2021-08-12T21:49:06.000Z
8854,FXT Token,FXT,fxt-token,2722,1,2021-03-17T15:05:10.000Z,2021-08-12T21:50:06.000Z
8854,FXT Token,FXT,fxt-token,2722,1,2021-03-17T15:05:10.000Z,2021-08-12T21:50:06.000Z
8854,FXT Token,FXT,fxt-token,2722,1,2021-03-17T15:05:10.000Z,2021-08-12T21:50:06.000Z
8854,FXT Token,FXT,fxt-token,2722,1,2021-03-17T15:05:10.000Z,2021-08-12T21:50:06.000Z
8854,FXT Token,FXT,fxt-token,2722,1,2021-03-17T15:05:10.000Z,2021-08-12T21:50:06.000Z
8856,Mango Finance,MANGO,mango-finance,4231,1,2021-03-17T15:50:10.000Z,2021-08-12T21:50:06.000Z
8856,Mango Finance,MANGO,mango-finance,4231,1,2021-03-17T15:50:10.000Z,2021-08-12T21:50:06.000Z
8856,Mango Finance,MANGO,mango-finance,4231,1,2021-03-17T15:50:10.000Z,2021-08-12T21:50:06.000Z
8856,Mango Finance,MANGO,mango-finance,4231,1,2021-03-17T15:50:10.000Z,2021-08-12T21:50:06.000Z
8856,Mango Finance,MANGO,mango-finance,4231,1,2021-03-17T15:50:10.000Z,2021-08-12T21:50:06.000Z
8857,Anchor Protocol,ANC,anchor-protocol,244,1,2021-03-17T15:35:09.000Z,2021-08-12T21:50:05.000Z
8858,Cub Finance,CUB,cub-finance,3202,1,2021-03-17T15:50:09.000Z,2021-08-12T21:49:06.000Z
8858,Cub Finance,CUB,cub-finance,3202,1,2021-03-17T15:50:09.000Z,2021-08-12T21:49:06.000Z
8858,Cub Finance,CUB,cub-finance,3202,1,2021-03-17T15:50:09.000Z,2021-08-12T21:49:06.000Z
8858,Cub Finance,CUB,cub-finance,3202,1,2021-03-17T15:50:09.000Z,2021-08-12T21:49:06.000Z
8858,Cub Finance,CUB,cub-finance,3202,1,2021-03-17T15:50:09.000Z,2021-08-12T21:49:06.000Z
8859,CoffeeSwap,COFFEE,coffeeswap,4929,1,2021-03-17T15:50:11.000Z,2021-08-12T21:50:05.000Z
8859,CoffeeSwap,COFFEE,coffeeswap,4929,1,2021-03-17T15:50:11.000Z,2021-08-12T21:50:05.000Z
8859,CoffeeSwap,COFFEE,coffeeswap,4929,1,2021-03-17T15:50:11.000Z,2021-08-12T21:50:05.000Z
8859,CoffeeSwap,COFFEE,coffeeswap,4929,1,2021-03-17T15:50:11.000Z,2021-08-12T21:50:05.000Z
8859,CoffeeSwap,COFFEE,coffeeswap,4929,1,2021-03-17T15:50:11.000Z,2021-08-12T21:50:05.000Z
8860,WaterDefi,WATER,water-finance-token,5021,1,2021-03-17T16:20:11.000Z,2021-08-12T21:48:06.000Z
8860,WaterDefi,WATER,water-finance-token,5021,1,2021-03-17T16:20:11.000Z,2021-08-12T21:48:06.000Z
8860,WaterDefi,WATER,water-finance-token,5021,1,2021-03-17T16:20:11.000Z,2021-08-12T21:48:06.000Z
8860,WaterDefi,WATER,water-finance-token,5021,1,2021-03-17T16:20:11.000Z,2021-08-12T21:48:06.000Z
8860,WaterDefi,WATER,water-finance-token,5021,1,2021-03-17T16:20:11.000Z,2021-08-12T21:48:06.000Z
8862,Rage Fan,RAGE,rage-fan,1722,1,2021-03-31T15:18:07.000Z,2021-08-12T21:48:05.000Z
8862,Rage Fan,RAGE,rage-fan,1722,1,2021-03-31T15:18:07.000Z,2021-08-12T21:48:05.000Z
8862,Rage Fan,RAGE,rage-fan,1722,1,2021-03-31T15:18:07.000Z,2021-08-12T21:48:05.000Z
8862,Rage Fan,RAGE,rage-fan,1722,1,2021-03-31T15:18:07.000Z,2021-08-12T21:48:05.000Z
8862,Rage Fan,RAGE,rage-fan,1722,1,2021-03-31T15:18:07.000Z,2021-08-12T21:48:05.000Z
8863,Splyt,SHOPX,splyt,1172,1,2021-03-31T16:37:10.000Z,2021-08-12T21:47:06.000Z
8863,Splyt,SHOPX,splyt,1172,1,2021-03-31T16:37:10.000Z,2021-08-12T21:47:06.000Z
8863,Splyt,SHOPX,splyt,1172,1,2021-03-31T16:37:10.000Z,2021-08-12T21:47:06.000Z
8863,Splyt,SHOPX,splyt,1172,1,2021-03-31T16:37:10.000Z,2021-08-12T21:47:06.000Z
8863,Splyt,SHOPX,splyt,1172,1,2021-03-31T16:37:10.000Z,2021-08-12T21:47:06.000Z
8864,Quam Network,QUAM,quam-network,3665,1,2021-03-18T08:35:08.000Z,2021-08-12T21:49:05.000Z
8864,Quam Network,QUAM,quam-network,3665,1,2021-03-18T08:35:08.000Z,2021-08-12T21:49:05.000Z
8864,Quam Network,QUAM,quam-network,3665,1,2021-03-18T08:35:08.000Z,2021-08-12T21:49:05.000Z
8864,Quam Network,QUAM,quam-network,3665,1,2021-03-18T08:35:08.000Z,2021-08-12T21:49:05.000Z
8864,Quam Network,QUAM,quam-network,3665,1,2021-03-18T08:35:08.000Z,2021-08-12T21:49:05.000Z
8865,vBSWAP,VBSWAP,vbswap,3876,1,2021-03-18T10:50:09.000Z,2021-08-12T21:50:06.000Z
8865,vBSWAP,VBSWAP,vbswap,3876,1,2021-03-18T10:50:09.000Z,2021-08-12T21:50:06.000Z
8865,vBSWAP,VBSWAP,vbswap,3876,1,2021-03-18T10:50:09.000Z,2021-08-12T21:50:06.000Z
8865,vBSWAP,VBSWAP,vbswap,3876,1,2021-03-18T10:50:09.000Z,2021-08-12T21:50:06.000Z
8865,vBSWAP,VBSWAP,vbswap,3876,1,2021-03-18T10:50:09.000Z,2021-08-12T21:50:06.000Z
8866,BSC TOOLS,TOOLS,bsc-tools,3156,1,2021-03-17T12:05:00.000Z,2021-08-12T21:50:05.000Z
8866,BSC TOOLS,TOOLS,bsc-tools,3156,1,2021-03-17T12:05:00.000Z,2021-08-12T21:50:05.000Z
8866,BSC TOOLS,TOOLS,bsc-tools,3156,1,2021-03-17T12:05:00.000Z,2021-08-12T21:50:05.000Z
8866,BSC TOOLS,TOOLS,bsc-tools,3156,1,2021-03-17T12:05:00.000Z,2021-08-12T21:50:05.000Z
8866,BSC TOOLS,TOOLS,bsc-tools,3156,1,2021-03-17T12:05:00.000Z,2021-08-12T21:50:05.000Z
8867,DeHive,DHV,dehive,1684,1,2021-04-22T02:51:07.000Z,2021-08-12T21:46:06.000Z
8867,DeHive,DHV,dehive,1684,1,2021-04-22T02:51:07.000Z,2021-08-12T21:46:06.000Z
8867,DeHive,DHV,dehive,1684,1,2021-04-22T02:51:07.000Z,2021-08-12T21:46:06.000Z
8867,DeHive,DHV,dehive,1684,1,2021-04-22T02:51:07.000Z,2021-08-12T21:46:06.000Z
8867,DeHive,DHV,dehive,1684,1,2021-04-22T02:51:07.000Z,2021-08-12T21:46:06.000Z
8868,50x.com,50X,50x-com,4533,1,2021-03-18T12:15:10.000Z,2021-08-12T21:50:06.000Z
8868,50x.com,50X,50x-com,4533,1,2021-03-18T12:15:10.000Z,2021-08-12T21:50:06.000Z
8868,50x.com,50X,50x-com,4533,1,2021-03-18T12:15:10.000Z,2021-08-12T21:50:06.000Z
8868,50x.com,50X,50x-com,4533,1,2021-03-18T12:15:10.000Z,2021-08-12T21:50:06.000Z
8868,50x.com,50X,50x-com,4533,1,2021-03-18T12:15:10.000Z,2021-08-12T21:50:06.000Z
8870,Tutti Frutti,TFF,tutti-frutti,2271,1,2021-03-18T12:40:09.000Z,2021-08-12T21:50:06.000Z
8870,Tutti Frutti,TFF,tutti-frutti,2271,1,2021-03-18T12:40:09.000Z,2021-08-12T21:50:06.000Z
8870,Tutti Frutti,TFF,tutti-frutti,2271,1,2021-03-18T12:40:09.000Z,2021-08-12T21:50:06.000Z
8870,Tutti Frutti,TFF,tutti-frutti,2271,1,2021-03-18T12:40:09.000Z,2021-08-12T21:50:06.000Z
8870,Tutti Frutti,TFF,tutti-frutti,2271,1,2021-03-18T12:40:09.000Z,2021-08-12T21:50:06.000Z
8871,RYI Unity,RYIU,ryi-unity,4778,1,2021-03-18T13:00:14.000Z,2021-08-12T21:50:05.000Z
8871,RYI Unity,RYIU,ryi-unity,4778,1,2021-03-18T13:00:14.000Z,2021-08-12T21:50:05.000Z
8871,RYI Unity,RYIU,ryi-unity,4778,1,2021-03-18T13:00:14.000Z,2021-08-12T21:50:05.000Z
8871,RYI Unity,RYIU,ryi-unity,4778,1,2021-03-18T13:00:14.000Z,2021-08-12T21:50:05.000Z
8871,RYI Unity,RYIU,ryi-unity,4778,1,2021-03-18T13:00:14.000Z,2021-08-12T21:50:05.000Z
8872,Safe Star,SAFESTAR,safe-star,3545,1,2021-03-18T13:05:00.000Z,2021-08-12T21:50:06.000Z
8872,Safe Star,SAFESTAR,safe-star,3545,1,2021-03-18T13:05:00.000Z,2021-08-12T21:50:06.000Z
8872,Safe Star,SAFESTAR,safe-star,3545,1,2021-03-18T13:05:00.000Z,2021-08-12T21:50:06.000Z
8872,Safe Star,SAFESTAR,safe-star,3545,1,2021-03-18T13:05:00.000Z,2021-08-12T21:50:06.000Z
8872,Safe Star,SAFESTAR,safe-star,3545,1,2021-03-18T13:05:00.000Z,2021-08-12T21:50:06.000Z
8873,GoSwapp,GOFI,goswapp,4577,1,2021-03-18T13:05:10.000Z,2021-08-12T21:49:06.000Z
8873,GoSwapp,GOFI,goswapp,4577,1,2021-03-18T13:05:10.000Z,2021-08-12T21:49:06.000Z
8873,GoSwapp,GOFI,goswapp,4577,1,2021-03-18T13:05:10.000Z,2021-08-12T21:49:06.000Z
8873,GoSwapp,GOFI,goswapp,4577,1,2021-03-18T13:05:10.000Z,2021-08-12T21:49:06.000Z
8873,GoSwapp,GOFI,goswapp,4577,1,2021-03-18T13:05:10.000Z,2021-08-12T21:49:06.000Z
8874,DAFI Protocol,DAFI,dafi-protocol,884,1,2021-03-18T16:05:10.000Z,2021-08-12T21:50:06.000Z
8874,DAFI Protocol,DAFI,dafi-protocol,884,1,2021-03-18T16:05:10.000Z,2021-08-12T21:50:06.000Z
8874,DAFI Protocol,DAFI,dafi-protocol,884,1,2021-03-18T16:05:10.000Z,2021-08-12T21:50:06.000Z
8874,DAFI Protocol,DAFI,dafi-protocol,884,1,2021-03-18T16:05:10.000Z,2021-08-12T21:50:06.000Z
8874,DAFI Protocol,DAFI,dafi-protocol,884,1,2021-03-18T16:05:10.000Z,2021-08-12T21:50:06.000Z
8875,Uno Re,UNO,unore,2939,1,2021-05-03T18:51:08.000Z,2021-08-12T21:46:06.000Z
8876,ASI finance,ASI,asi-finance-token,5626,1,2021-03-18T19:35:12.000Z,2021-08-12T21:50:06.000Z
8876,ASI finance,ASI,asi-finance-token,5626,1,2021-03-18T19:35:12.000Z,2021-08-12T21:50:06.000Z
8876,ASI finance,ASI,asi-finance-token,5626,1,2021-03-18T19:35:12.000Z,2021-08-12T21:50:06.000Z
8876,ASI finance,ASI,asi-finance-token,5626,1,2021-03-18T19:35:12.000Z,2021-08-12T21:50:06.000Z
8876,ASI finance,ASI,asi-finance-token,5626,1,2021-03-18T19:35:12.000Z,2021-08-12T21:50:06.000Z
8877,KIWIGO,KGO,kiwigo,1587,1,2021-03-18T19:20:11.000Z,2021-08-12T21:50:05.000Z
8877,KIWIGO,KGO,kiwigo,1587,1,2021-03-18T19:20:11.000Z,2021-08-12T21:50:05.000Z
8877,KIWIGO,KGO,kiwigo,1587,1,2021-03-18T19:20:11.000Z,2021-08-12T21:50:05.000Z
8877,KIWIGO,KGO,kiwigo,1587,1,2021-03-18T19:20:11.000Z,2021-08-12T21:50:05.000Z
8877,KIWIGO,KGO,kiwigo,1587,1,2021-03-18T19:20:11.000Z,2021-08-12T21:50:05.000Z
8878,Rocket Bunny,BUNNY,rocket-bunny,5627,1,2021-03-18T19:35:11.000Z,2021-06-14T09:58:53.000Z
8878,Rocket Bunny,BUNNY,rocket-bunny,5627,1,2021-03-18T19:35:11.000Z,2021-06-14T09:58:53.000Z
8878,Rocket Bunny,BUNNY,rocket-bunny,5627,1,2021-03-18T19:35:11.000Z,2021-06-14T09:58:53.000Z
8878,Rocket Bunny,BUNNY,rocket-bunny,5627,1,2021-03-18T19:35:11.000Z,2021-06-14T09:58:53.000Z
8878,Rocket Bunny,BUNNY,rocket-bunny,5627,1,2021-03-18T19:35:11.000Z,2021-06-14T09:58:53.000Z
8879,Pika,PIKA,pika,3906,1,2021-03-18T20:05:11.000Z,2021-08-12T21:50:05.000Z
8879,Pika,PIKA,pika,3906,1,2021-03-18T20:05:11.000Z,2021-08-12T21:50:05.000Z
8879,Pika,PIKA,pika,3906,1,2021-03-18T20:05:11.000Z,2021-08-12T21:50:05.000Z
8879,Pika,PIKA,pika,3906,1,2021-03-18T20:05:11.000Z,2021-08-12T21:50:05.000Z
8879,Pika,PIKA,pika,3906,1,2021-03-18T20:05:11.000Z,2021-08-12T21:50:05.000Z
8880,MacaronSwap,MCRN,macaronswap,2696,1,2021-03-18T20:05:12.000Z,2021-08-12T21:49:06.000Z
8880,MacaronSwap,MCRN,macaronswap,2696,1,2021-03-18T20:05:12.000Z,2021-08-12T21:49:06.000Z
8880,MacaronSwap,MCRN,macaronswap,2696,1,2021-03-18T20:05:12.000Z,2021-08-12T21:49:06.000Z
8880,MacaronSwap,MCRN,macaronswap,2696,1,2021-03-18T20:05:12.000Z,2021-08-12T21:49:06.000Z
8880,MacaronSwap,MCRN,macaronswap,2696,1,2021-03-18T20:05:12.000Z,2021-08-12T21:49:06.000Z
8881,MOCHISWAP,MOCHI,mochiswap,3529,1,2021-03-18T20:05:13.000Z,2021-08-12T21:50:06.000Z
8881,MOCHISWAP,MOCHI,mochiswap,3529,1,2021-03-18T20:05:13.000Z,2021-08-12T21:50:06.000Z
8881,MOCHISWAP,MOCHI,mochiswap,3529,1,2021-03-18T20:05:13.000Z,2021-08-12T21:50:06.000Z
8881,MOCHISWAP,MOCHI,mochiswap,3529,1,2021-03-18T20:05:13.000Z,2021-08-12T21:50:06.000Z
8881,MOCHISWAP,MOCHI,mochiswap,3529,1,2021-03-18T20:05:13.000Z,2021-08-12T21:50:06.000Z
8882,Alliance Fan Token,ALL,alliance-fan-token,1445,1,2021-03-19T00:00:10.000Z,2021-08-12T21:50:06.000Z
8883,Sint-Truidense Voetbalvereniging Fan Token,STV,sint-truidense-voetbalvereniging,1290,1,2021-03-19T00:35:07.000Z,2021-08-12T21:50:05.000Z
8884,İstanbul Başakşehir Fan Token,IBFK,istanbul-basaksehir-fan-token,1933,1,2021-03-19T00:35:08.000Z,2021-08-12T21:50:06.000Z
8884,İstanbul Başakşehir Fan Token,IBFK,istanbul-basaksehir-fan-token,1933,1,2021-03-19T00:35:08.000Z,2021-08-12T21:50:06.000Z
8884,İstanbul Başakşehir Fan Token,IBFK,istanbul-basaksehir-fan-token,1933,1,2021-03-19T00:35:08.000Z,2021-08-12T21:50:06.000Z
8884,İstanbul Başakşehir Fan Token,IBFK,istanbul-basaksehir-fan-token,1933,1,2021-03-19T00:35:08.000Z,2021-08-12T21:50:06.000Z
8884,İstanbul Başakşehir Fan Token,IBFK,istanbul-basaksehir-fan-token,1933,1,2021-03-19T00:35:08.000Z,2021-08-12T21:50:06.000Z
8885,Novara Calcio Fan Token,NOV,novara-calcio-fan-token,1875,1,2021-03-19T00:35:09.000Z,2021-08-12T21:50:06.000Z
8886,USDP Stablecoin,USDP,usdp,3362,1,2021-03-19T02:00:09.000Z,2021-08-12T21:50:06.000Z
8886,USDP Stablecoin,USDP,usdp,3362,1,2021-03-19T02:00:09.000Z,2021-08-12T21:50:06.000Z
8886,USDP Stablecoin,USDP,usdp,3362,1,2021-03-19T02:00:09.000Z,2021-08-12T21:50:06.000Z
8886,USDP Stablecoin,USDP,usdp,3362,1,2021-03-19T02:00:09.000Z,2021-08-12T21:50:06.000Z
8886,USDP Stablecoin,USDP,usdp,3362,1,2021-03-19T02:00:09.000Z,2021-08-12T21:50:06.000Z
8887,Cryptocurrency Top 10 Tokens Index,CC10,cryptocurrency-top-10-tokens-index,3700,1,2021-03-19T14:35:11.000Z,2021-08-12T21:50:06.000Z
8887,Cryptocurrency Top 10 Tokens Index,CC10,cryptocurrency-top-10-tokens-index,3700,1,2021-03-19T14:35:11.000Z,2021-08-12T21:50:06.000Z
8887,Cryptocurrency Top 10 Tokens Index,CC10,cryptocurrency-top-10-tokens-index,3700,1,2021-03-19T14:35:11.000Z,2021-08-12T21:50:06.000Z
8887,Cryptocurrency Top 10 Tokens Index,CC10,cryptocurrency-top-10-tokens-index,3700,1,2021-03-19T14:35:11.000Z,2021-08-12T21:50:06.000Z
8887,Cryptocurrency Top 10 Tokens Index,CC10,cryptocurrency-top-10-tokens-index,3700,1,2021-03-19T14:35:11.000Z,2021-08-12T21:50:06.000Z
8889,Oracle Top 5 Tokens Index,ORCL5,oracle-top-5,4768,1,2021-03-19T14:55:10.000Z,2021-08-12T21:50:06.000Z
8889,Oracle Top 5 Tokens Index,ORCL5,oracle-top-5,4768,1,2021-03-19T14:55:10.000Z,2021-08-12T21:50:06.000Z
8889,Oracle Top 5 Tokens Index,ORCL5,oracle-top-5,4768,1,2021-03-19T14:55:10.000Z,2021-08-12T21:50:06.000Z
8889,Oracle Top 5 Tokens Index,ORCL5,oracle-top-5,4768,1,2021-03-19T14:55:10.000Z,2021-08-12T21:50:06.000Z
8889,Oracle Top 5 Tokens Index,ORCL5,oracle-top-5,4768,1,2021-03-19T14:55:10.000Z,2021-08-12T21:50:06.000Z
8891,Bitcoin Standard Hashrate Token,BTCST,btc-standard-hashrate-token,165,1,2021-03-19T17:20:11.000Z,2021-08-12T21:50:05.000Z
8891,Bitcoin Standard Hashrate Token,BTCST,btc-standard-hashrate-token,165,1,2021-03-19T17:20:11.000Z,2021-08-12T21:50:05.000Z
8891,Bitcoin Standard Hashrate Token,BTCST,btc-standard-hashrate-token,165,1,2021-03-19T17:20:11.000Z,2021-08-12T21:50:05.000Z
8891,Bitcoin Standard Hashrate Token,BTCST,btc-standard-hashrate-token,165,1,2021-03-19T17:20:11.000Z,2021-08-12T21:50:05.000Z
8891,Bitcoin Standard Hashrate Token,BTCST,btc-standard-hashrate-token,165,1,2021-03-19T17:20:11.000Z,2021-08-12T21:50:05.000Z
8892,Klondike BTC,KBTC,klondike-btc,4298,1,2021-03-20T00:10:07.000Z,2021-08-12T21:50:06.000Z
8892,Klondike BTC,KBTC,klondike-btc,4298,1,2021-03-20T00:10:07.000Z,2021-08-12T21:50:06.000Z
8892,Klondike BTC,KBTC,klondike-btc,4298,1,2021-03-20T00:10:07.000Z,2021-08-12T21:50:06.000Z
8892,Klondike BTC,KBTC,klondike-btc,4298,1,2021-03-20T00:10:07.000Z,2021-08-12T21:50:06.000Z
8892,Klondike BTC,KBTC,klondike-btc,4298,1,2021-03-20T00:10:07.000Z,2021-08-12T21:50:06.000Z
8893,Cream ETH 2,CRETH2,cream-eth2,3874,1,2021-03-20T00:25:07.000Z,2021-08-12T21:50:05.000Z
8893,Cream ETH 2,CRETH2,cream-eth2,3874,1,2021-03-20T00:25:07.000Z,2021-08-12T21:50:05.000Z
8893,Cream ETH 2,CRETH2,cream-eth2,3874,1,2021-03-20T00:25:07.000Z,2021-08-12T21:50:05.000Z
8893,Cream ETH 2,CRETH2,cream-eth2,3874,1,2021-03-20T00:25:07.000Z,2021-08-12T21:50:05.000Z
8893,Cream ETH 2,CRETH2,cream-eth2,3874,1,2021-03-20T00:25:07.000Z,2021-08-12T21:50:05.000Z
8894,Deeper Network,DPR,deeper-network,501,1,2021-04-10T01:00:08.000Z,2021-08-12T21:50:06.000Z
8894,Deeper Network,DPR,deeper-network,501,1,2021-04-10T01:00:08.000Z,2021-08-12T21:50:06.000Z
8894,Deeper Network,DPR,deeper-network,501,1,2021-04-10T01:00:08.000Z,2021-08-12T21:50:06.000Z
8894,Deeper Network,DPR,deeper-network,501,1,2021-04-10T01:00:08.000Z,2021-08-12T21:50:06.000Z
8894,Deeper Network,DPR,deeper-network,501,1,2021-04-10T01:00:08.000Z,2021-08-12T21:50:06.000Z
8895,ORAO Network,ORAO,orao-network,1531,1,2021-05-03T05:50:09.000Z,2021-08-12T21:50:06.000Z
8895,ORAO Network,ORAO,orao-network,1531,1,2021-05-03T05:50:09.000Z,2021-08-12T21:50:06.000Z
8895,ORAO Network,ORAO,orao-network,1531,1,2021-05-03T05:50:09.000Z,2021-08-12T21:50:06.000Z
8895,ORAO Network,ORAO,orao-network,1531,1,2021-05-03T05:50:09.000Z,2021-08-12T21:50:06.000Z
8895,ORAO Network,ORAO,orao-network,1531,1,2021-05-03T05:50:09.000Z,2021-08-12T21:50:06.000Z
8896,Unslashed Finance,USF,unslashed-finance,3743,1,2021-03-20T16:40:10.000Z,2021-08-12T21:50:06.000Z
8896,Unslashed Finance,USF,unslashed-finance,3743,1,2021-03-20T16:40:10.000Z,2021-08-12T21:50:06.000Z
8896,Unslashed Finance,USF,unslashed-finance,3743,1,2021-03-20T16:40:10.000Z,2021-08-12T21:50:06.000Z
8896,Unslashed Finance,USF,unslashed-finance,3743,1,2021-03-20T16:40:10.000Z,2021-08-12T21:50:06.000Z
8896,Unslashed Finance,USF,unslashed-finance,3743,1,2021-03-20T16:40:10.000Z,2021-08-12T21:50:06.000Z
8897,KickPad,KPAD,kickpad,3513,1,2021-03-26T15:20:14.000Z,2021-08-12T21:50:06.000Z
8897,KickPad,KPAD,kickpad,3513,1,2021-03-26T15:20:14.000Z,2021-08-12T21:50:06.000Z
8897,KickPad,KPAD,kickpad,3513,1,2021-03-26T15:20:14.000Z,2021-08-12T21:50:06.000Z
8897,KickPad,KPAD,kickpad,3513,1,2021-03-26T15:20:14.000Z,2021-08-12T21:50:06.000Z
8897,KickPad,KPAD,kickpad,3513,1,2021-03-26T15:20:14.000Z,2021-08-12T21:50:06.000Z
8899,xSUSHI,XSUSHI,xsushi,2771,1,2021-03-21T03:40:08.000Z,2021-08-12T21:50:06.000Z
8899,xSUSHI,XSUSHI,xsushi,2771,1,2021-03-21T03:40:08.000Z,2021-08-12T21:50:06.000Z
8899,xSUSHI,XSUSHI,xsushi,2771,1,2021-03-21T03:40:08.000Z,2021-08-12T21:50:06.000Z
8899,xSUSHI,XSUSHI,xsushi,2771,1,2021-03-21T03:40:08.000Z,2021-08-12T21:50:06.000Z
8899,xSUSHI,XSUSHI,xsushi,2771,1,2021-03-21T03:40:08.000Z,2021-08-12T21:50:06.000Z
8901,Rare Pepe,RPEPE,rare-pepe,4694,1,2021-03-20T05:00:00.000Z,2021-08-12T21:50:06.000Z
8901,Rare Pepe,RPEPE,rare-pepe,4694,1,2021-03-20T05:00:00.000Z,2021-08-12T21:50:06.000Z
8901,Rare Pepe,RPEPE,rare-pepe,4694,1,2021-03-20T05:00:00.000Z,2021-08-12T21:50:06.000Z
8901,Rare Pepe,RPEPE,rare-pepe,4694,1,2021-03-20T05:00:00.000Z,2021-08-12T21:50:06.000Z
8901,Rare Pepe,RPEPE,rare-pepe,4694,1,2021-03-20T05:00:00.000Z,2021-08-12T21:50:06.000Z
8902,FM Gallery,FMG,fm-gallery,3129,1,2021-03-22T14:40:00.000Z,2021-08-12T21:50:06.000Z
8902,FM Gallery,FMG,fm-gallery,3129,1,2021-03-22T14:40:00.000Z,2021-08-12T21:50:06.000Z
8902,FM Gallery,FMG,fm-gallery,3129,1,2021-03-22T14:40:00.000Z,2021-08-12T21:50:06.000Z
8902,FM Gallery,FMG,fm-gallery,3129,1,2021-03-22T14:40:00.000Z,2021-08-12T21:50:06.000Z
8902,FM Gallery,FMG,fm-gallery,3129,1,2021-03-22T14:40:00.000Z,2021-08-12T21:50:06.000Z
8904,renZEC,RENZEC,renzec,3714,1,2021-03-21T20:05:12.000Z,2021-08-12T21:50:06.000Z
8904,renZEC,RENZEC,renzec,3714,1,2021-03-21T20:05:12.000Z,2021-08-12T21:50:06.000Z
8904,renZEC,RENZEC,renzec,3714,1,2021-03-21T20:05:12.000Z,2021-08-12T21:50:06.000Z
8904,renZEC,RENZEC,renzec,3714,1,2021-03-21T20:05:12.000Z,2021-08-12T21:50:06.000Z
8904,renZEC,RENZEC,renzec,3714,1,2021-03-21T20:05:12.000Z,2021-08-12T21:50:06.000Z
8905,BitSong,BTSG,bitsong,2884,1,2021-03-21T21:30:17.000Z,2021-08-12T21:50:06.000Z
8905,BitSong,BTSG,bitsong,2884,1,2021-03-21T21:30:17.000Z,2021-08-12T21:50:06.000Z
